CÓDIGO DANE,DEPARTAMENTO,MUNICIPIO,CENTRO POBLADO,NATURALEZA DE LA BIBLIOTECA,TIPO DE BIBLIOTECA,NOMBRE DE LA BIBLIOTECA,DIRECCIÓN DE LA BIBLIOTECA,BARRIO,TELÉFONOS DE CONTACTO,EXTENSIÓN,FAX,PÁGINA WEB DE LABIBLIOTECA,ESTADO DE LA BIBLIOTECA,GEOREFERENCIA
5819000,ANTIOQUIA,TOLEDO,TOLEDO,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL SILVIA ZAPATA MONSALVE,CARRERA 10 ANTONIO NARIÑO # 12-08 - FRENTE A LA IE J EMILIO VALDERRAMA,SAN JUAN NEPOMUCENO,8619020/3008223185/,,,bpmtoledo.blogspot.com,ABIERTA,"(7.0115100°,-75.6920300°)"
68500000,SANTANDER,OIBA,OIBA,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL TOMAS VARGAS OSORIO,CARRERA 8 N° 10-45,EL CENTRO,3138283060/3138283060/,,,www.oiba-santander.gov.co,ABIERTA,"(6.2650919°,-73.2993696°)"
5001000,ANTIOQUIA,MEDELLIN,MEDELLÍN,COMUNITARIA,MUNICIPAL,CENTRO DE LECTURA VILLA DE GUADALUPE,Calle 95 Nº. 43 A – 03,Villa de Guadalupe,5217000/3113550530/5217000,,,http://www.ratondebiblioteca.com/,ABIERTA,"(6.2862891°,-75.5505005°)"
68679000,SANTANDER,SAN GIL,SAN GIL,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL CARLOS MARTÍNEZ SILVA,Carrera 10 No 20 - 31,El vergel,7243597/3177037106/,,,http://www.sangil.gov.co/,ABIERTA,"(6.5580900°,-73.1413500°)"
23660000,CORDOBA,SAHAGUN,SAHAGÚN,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL LUIS ALFONSO LYONS,CALLE 16 BARRIO ANDRES RODRIGUEZ,ANDRES RODRIGUEZ,7777115/3126133695/7777115,,,www.sahagun-cordoba.gov.co/,ABIERTA,"(8.9489400°,-75.4447000°)"
13440000,BOLIVAR,MARGARITA,MARGARITA,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL  DE MARGARITA SOFIA ALEMÁN MONTENEGRO,SECTOR 03,CALLE PRINCIPAL,3145288834/3016933867/,,,,ABIERTA,"(9.1454230°,-74.2946360°)"
8832000,ATLANTICO,TUBARA,TUBARÁ,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL DE TUBARA,CALLE 5 # 3-108,CENTRO,3116931001/3116931001 /,,,http://www.tubara-atlantico.gov.co,ABIERTA,"(10.8753170°,-74.9770440°)"
50689000,META,SAN MARTIN,SAN MARTÍN,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA JOSE EUSTASIO RIVERA,Carrera 5  4-113  esquina,FUNDADORES,6488355 /  6484257/3144504039/6483082,62564,6484818,https://www.facebook.com/bibliotecajer/?ref=bookma,ABIERTA,"(3.6909794°,-73.6964101°)"
68001000,SANTANDER,BUCARAMANGA,BUCARAMANGA,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL GABRIEL TURBAY,CALLE 30 N° 26-117,Antonia Santos,6341132/3156499527/,116,,www.bucaramanga-santander.gov.co,ABIERTA,"(7.1142538°,-73.1427766°)"
5264000,ANTIOQUIA,ENTRERRIOS,ENTRERRIOS,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA FRANCISCO DE PAULA PÉREZ,CALLE 10 N° 13-149,EL MIRADOR,8671392/8670253  /3147134940 /8670253,107,,,ABIERTA,"(6.5672560°,-75.5164799°)"
19698000,CAUCA,SANTANDER DE QUILICHAO,SANTANDER DE QUILICHAO,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL JORGE ELIECER GAITAN,CALLE 4 No. 9 - 34,CENTRO,8443000/3174296844/8443000,58,,http://www.santanderdequilichao-cauca.gov.co,CERRADA TEMPORALMENTE,"(3.0019358°,-76.4849927°)"
54245006,NORTE DE SANTANDER,EL CARMEN,GUAMALITO,ESTATAL,RURAL,BIBLIOTECA PÚBLICA RURAL CARLOS JULIO JÁCOME,KDX I7 - 120 CASA DE LA CULTURA,Centro,5633840/3132026623/,,,www.elcarmen-nortedesantander.gov.co,ABIERTA,"(8.5752600°,-73.4680700°)"
54810002,NORTE DE SANTANDER,TIBU,LA GABARRA,ESTATAL,RURAL,BIBLIOTECA PÚBLICA RURAL LA GABARRA- MUNICIPIO TIBU,Institución Educativa  concentración de desarrollo Rural La Gabarra,11 de noviembre parte baja,3214859666/3214859666/,,,www.tibu-nortedesantander.gov.co,ABIERTA,"(9.0001600°,-72.8987800°)"
54377000,NORTE DE SANTANDER,LABATECA,LABATECA,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL HERMANA MARIA ISAURA CARDONA ZAPATA MT,CALLE 3 N° 0 - 79,BARRIO SAN LUIS,3214361992/3214361992/5674195,,5674171,,ABIERTA,"(7.2978200°,-72.4960800°)"
86001004,PUTUMAYO,MOCOA,PUERTO LIMÓN,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL GABRIEL GARCIA MARQUEZ,COLEGIO,RESTREPO,3144380152/3144380152/,,,,ABIERTA,"(1.0237160°,-76.5387076°)"
13001030,BOLIVAR,CARTAGENA,TIERRA BAJA,COMUNITARIA,RURAL,BIBLIOTECA PÚBLICA TIERRA BAJA,TIERRA BAJA CALLE PRINCIPAL SECTOR MINUTO DE DIOS,SECTOR MINUTO DE DIOS ,3145894504/3145894504/66649443,,,https://www.facebook.com/Biblioteca-P%C3%BAblica-C,ABIERTA,"(10.4255520°,-75.5383870°)"
13473000,BOLIVAR,MORALES,MORALES,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA LOREN PAOLA MORALES,CARRERA 2 # 15-06 CENTRO,CENTRO,3107304361/3107304361/3175590406,,,https://goo.gl/s388ut,ABIERTA,"(8.2766500°,-73.8689400°)"
8137000,ATLANTICO,CAMPO DE LA CRUZ,CAMPO DE LA CRUZ,ESTATAL,MUNICIPAL,BIBLIOTECA MUNICIPAL DE CAMPO DE LA CRUZ,CALLE 6 N° 7-17 BARRIO CENTRO,CENTRO,/3014231184/,,,,ABIERTA,"(10.3812530°,-74.8801520°)"
73024001,TOLIMA,ALPUJARRA,LA ARADA,ESTATAL,RURAL,BIBLIOTECA PÙBLICA COMUNITARIA JOSE IGNACIO NARVAEZ,LA ARADA,LA ARADA,0912261011/ 3114531157/3112015204/,,,www.alpujarra-tolima.gov.co,ABIERTA,"(3.4532340°,-74.8855209°)"
5660000,ANTIOQUIA,SAN LUIS,SAN LUIS,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL NESTOR GOMEZ GOMEZ,CARRERA 21 N° 21-10,CASA DE LA CULTURA,8348159  /3116252194 /8348159,,8348319,www.sanluis-antioquia.gov.co,ABIERTA,"(6.0420500°,-74.9950200°)"
8001000,ATLANTICO,BARRANQUILLA,"DISTRITO ESPECIAL, INDUSTRIAL Y PORTUARIO DE BARRANQUILLA",PRIVADA,MUNICIPAL,BIBLIOTECA PILOTO DEL CARIBE,VIA 40 N° 36-135 ANTIGUO EDIFICIO DE LA ADUANA,BARRIO ABAJO,3792949/3013689995/,129,115,www.clena.org,ABIERTA,"(11.0226303°,-74.8003905°)"
5809000,ANTIOQUIA,TITIRIBI,TITIRIBÍ,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA ANTONIO JOSE RESTREPO,CARRERA 21 N° 17-12,CARRERA SANTANDER,"8482934/8482649
/3136166810
/8483182",,,,ABIERTA,"(6.0608926°,-75.7930373°)"
25286000,CUNDINAMARCA,FUNZA,FUNZA,ESTATAL,MUNICIPAL,BIBLIOPARQUE MARQUÉS DE SAN JORGE,CARRERA 16 N° 13-23,Centro,8269805/3122140228/8269805,,,https://es-la.facebook.com/Biblioparque-Marqu%C3%A,ABIERTA,"(4.7159440°,-74.2128500°)"
47960000,MAGDALENA,ZAPAYAN,PUNTA DE PIEDRAS,ESTATAL,MUNICIPAL,"BIBLIOTECA PÚBLICA ""ORLANDO SALGADO PARODY""",cra 6 #9-81,Nueve De Octubre,3003740246/3003740246/3003530037,,,www.zapayan-magdalena.gov.co,ABIERTA,"(10.0253900°,-74.6264100°)"
73001000,TOLIMA,IBAGUE,IBAGUÉ,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA INES ROJAS LUNA,BARRIO NUEVO ARMERO PRIMERA ETAPA CASA 1,NUEVO ARMERO ,/3178874932/2685293,,,www.ibague-tolima.gov.co,ABIERTA,"(4.4331250°,-75.1806900°)"
19532000,CAUCA,PATIA,EL BORDO,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL PLUTARCO ELIAS RAMIREZ ,CARRERA 8 N° 2 - 107,EL LIMONAR,8262271 /3166201140/0,0,0,https://www.facebook.com/BibliotecaPublicaPlutarco,ABIERTA,"(2.1101000°,-76.9852600°)"
52490000,NARIÑO,OLAYA HERRERA,BOCAS DE SATINGA,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL DE OLAYA HERRERA,"BARRIO POLIDEPORTIVO NO HAY NOMENCLATURA
",BARRIO POLIDEPORTIVO,/3116000880/,,,,ABIERTA,"(2.3471990°,-78.3667660°)"
25807000,CUNDINAMARCA,TIBIRITA,TIBIRITA,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA JOSE RAMON SABOGAL,CARRERA 3 N° 6-71,CENTRO,8566027/3124723345/,,,www.tibirita-cundinamarca.gov.co,ABIERTA,"(5.0544444°,-73.5080556°)"
8001000,ATLANTICO,BARRANQUILLA,"DISTRITO ESPECIAL, INDUSTRIAL Y PORTUARIO DE BARRANQUILLA",ESTATAL,DEPARTAMENTAL,BIBLIOTECA PÚBLICA DEPARTAMENTAL MEIRA DELMAR,CALLE 38 N° 38 B-21,ROSARIO CENTRAL,53307020/53307021 /3174041635 /53307020,,,http://www.atlantico.gov.co/index.php/biblioteca-p,ABIERTA,"(10.9739999°,-74.7830445°)"
5079000,ANTIOQUIA,BARBOSA,BARBOSA,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA ISOLDA ECHAVARRÍA,CALLE 15 N° 10 - 50,Parque Diego Echavarría Misas,4060646/ 4062725 /3164453488/4060646,,,,ABIERTA,"(6.4355746°,-75.3293629°)"
25312000,CUNDINAMARCA,GRANADA,GRANADA,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL DE GRANADA,CARRERA 15 N° 10-54,CENTRO,3223486112/3134290161/,,,www.granada-cundinamarca.gov.co,ABIERTA,"(4.5205300°,-74.3529800°)"
19585000,CAUCA,PURACE,COCONUCO,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL GONZALO PARRA,CARRERA 3 N°  9-81,CENTRO,/3219112804/,,,http://purace-cauca.gov.co/index.shtml,ABIERTA,"(2.3451620°,-76.4953990°)"
5004000,ANTIOQUIA,ABRIAQUI,ABRIAQUÍ,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL DAVID CASTRO LÓPEZ,CARRERA 10 12-66,SECTOR DE LA MISERICORDIA,8520086/3126767930/,,,,ABIERTA,"(6.8867393°,-75.3351273°)"
5400000,ANTIOQUIA,LA UNION,LA UNIÓN,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA FELIX MARIA RESTREPO,CARRERA 11 N° 12 - 63,CENTRAL,5561541 /3234182416/5561541,,5561541,http://launion-antioquia.gov.co/index.shtml,ABIERTA,"(5.9749320°,-75.3632213°)"
25785003,CUNDINAMARCA,TABIO,PARCELACIÓN TERMALES,ESTATAL,RURAL,"BIBLIOTECA PUBLICA MUNICIPAL JOAQUIN PIÑEROS CORPAS SEDE ""PARCELACION TERMALES""",TABIO,PARCELACION TERMALES,0918647341/3008713001/8648618,,,,ABIERTA,"(4.9085450°,-74.1041050°)"
41020000,HUILA,ALGECIRAS,ALGECIRAS,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA DEL MUNICIPIO DE ALGECIRAS JORGE HUMBERTO TRUJILLO,CARRERA 5 CALLE 6 ESQUINA,HACIENDA SATIA,0988382012/3108858871/,19,,,ABIERTA,"(2.5333333°,-75.3166667°)"
15516000,BOYACA,PAIPA,PAIPA,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL LUIS LOPEZ GUEVARA,CALLE 25 N° 20-08 ANTIGUA CASA DE LA CULTURA,CENTRO,3143262849/3143262849/,,,www.paipa-boyaca.gov.co,ABIERTA,"(5.7755000°,-73.1176400°)"
5306000,ANTIOQUIA,GIRALDO,GIRALDO,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA GILBERTO ECHEVERRY MEJIA,CARRERA 11 N° 9-23,CENTRO,"8571107/3145914835 / 3143088849
/",,8571106,http://www.giraldo-antioquia.gov.co/index.shtml?ap,ABIERTA,"(6.6842250°,-75.9815200°)"
52317001,NARIÑO,GUACHUCAL,COLIMBA,ESTATAL,RESGUARDO INDÍGENA,BIBLIOTECA PÚBLICA LLUTHUKA DEL RESGUARDO INDÍGENA DE COLIMBA,Resguardo Indígena de Colimba - Biblioteca Pública,Colima,3218436971/316872849/3116935289,,,https://www.fa...thuka?ref=ts&fref=ts,ABIERTA,"(0.9510301°,-77.7322616°)"
73678000,TOLIMA,SAN LUIS,SAN LUIS,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL DE SAN LUIS,Carrera 4 # 2-30,San Luisito,2252166/3185666234/,,,https://www.facebook.com/profile.php?id=1000132383,ABIERTA,"(4.1324300°,-75.0955200°)"
68211000,SANTANDER,CONTRATACION,CONTRATACIÓN,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL ALVARO RUIZ ARENAS,CALLE 7 # 2-67,CENTRO,7171139/3143175417/,,7171155,contratacion-santander.gov.co,ABIERTA,"(6.3028300°,-73.4868930°)"
68209000,SANTANDER,CONFINES,CONFINES,ESTATAL,RURAL,BIBLIOTECA PÚBLICA  RURAL MANUELA BELTRAN VEREDA LA CALDERA,VEREDA LA CALDERA,LA CALDERA,3143560255/3125717921/,,,http://www.confines-santander.gov.co/index.shtml,ABIERTA,"(6.3669600°,-73.2457200°)"
5001000,ANTIOQUIA,MEDELLIN,MEDELLÍN,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA PILOTO DE MEDELLIN PARA AMERICA LATINA,CARRERA 64 N° 50-32 BARRIO CARLOS E. RESTREPO,CARLOS E. RESTREPO,4600590/4600586/4600592 //,,,,ABIERTA,"(6.2553795°,-75.5776095°)"
85015000,CASANARE,CHAMEZA,CHAMEZA,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL DE CHAMEZA,CALLE 8 N° 4-17,CENTRO,3144208153/3212090021/,,,https://www.facebook.com/profile.php?id=1000082700,ABIERTA,"(5.2152700°,-72.8685900°)"
8421000,ATLANTICO,LURUACO,LURUACO,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL LURUACO,CARRERA 18 N° 15 A - 08,LURUAQUITO,874 90 47/3014197193/,,8749047,http://www.luruaco-atlantico.gov.co,ABIERTA,"(10.6117600°,-75.1429500°)"
5576000,ANTIOQUIA,PUEBLORRICO,PUEBLORRICO,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA LEÓN JAIME ZAPATA GARCÍA,CARRERA 30 RICAURTE,AVENIDA LA PAZ,8498203/8498067  /3224978272/,,,https://www.facebook.com/bibliotecaleonjaimezapata,ABIERTA,"(5.7917900°,-75.8402100°)"
54344000,NORTE DE SANTANDER,HACARI,HACARÍ,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL CLODOMIRO TORRES GUERRERO,ENTRADA AL BARRIO 7 DE AGOSTO,7 DE AGOSTO,5110032/3222445409/,,,www.hacari-nortedesantander.gov.co,ABIERTA,"(8.3204350°,-73.1453450°)"
5190000,ANTIOQUIA,CISNEROS,CISNEROS,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL MARGOTH VERA DE GALLEGO,CARRERA COLOMBIA N° 20-34,CENTRO,8631430/3136714209/8631430,,,http://www.cisneros-antioquia.gov.co/index.shtml,ABIERTA,"(6.5387560°,-75.0900940°)"
15681000,BOYACA,SAN PABLO DE BORBUR,SAN PABLO DE BORBUR,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL LAUREANO LÓPEZ,CALLE 2 N° 3-37,CENTRO,725 81 86/3132680777/,,,www.facebook.com/Biblioteca-Publica-Munici,ABIERTA,"(5.6516900°,-74.0690730°)"
15638000,BOYACA,SACHICA,SÁCHICA,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL DE SÁCHICA,CARRERA  4 N° 6-18 SACHICA,EL TEJAR,3203472141/3125031318/,,,www.sachica-boyaca.gov.co,ABIERTA,"(5.5800777°,-73.5399865°)"
13620000,BOLIVAR,SAN CRISTOBAL,SAN CRISTÓBAL,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL MARIANO ABEL GUERRERO ROMERO,CARRERA 23 N° 22-96 INSTITUCIÓN EDUCATIVA,CENTRO- SECTOR PLAZA,314 537 74 94/3004343595/,,,https://goo.gl/dhcX1S,ABIERTA,"(10.3952360°,-75.0659110°)"
5001000,ANTIOQUIA,MEDELLIN,MEDELLÍN,ESTATAL,MUNICIPAL,PARQUE BIBLIOTECA ESPAÑA - SANTODOMINGO,CARRERA 33 B N° 107  A 101,Santo Domingo Savio,3857598/3046346797/3857598,,5289495,http://bibliotecasmedellin.gov.co/parque-bibliotec,CERRADA,"(6.2910000°,-75.5456000°)"
25867000,CUNDINAMARCA,VIANI,VIANÍ,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL PLACIDO HERNANDEZ,CARRERA 5 N° 3 - 46,CENTRO,311 876 72 49/3117240580/,,,www.viani-cundinamarca.gov.co,ABIERTA,"(4.8742660°,-74.5620386°)"
25322000,CUNDINAMARCA,GUASCA,GUASCA,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA DEL MUNICIPIO DE GUASCA,CARRERA 4 N° 5-08 Casa de la Cultura,CENTRO,091/8835027/3202498009/,,,,ABIERTA,"(4.8667944°,-73.8774804°)"
5002000,ANTIOQUIA,ABEJORRAL,ABEJORRAL,ESTATAL,MUNICIPAL,"BIBLIOTECA PÚBLICA MUNICIPAL DE ABEJORRAL ""JAIME ARANGO VELASQUEZ""",Carrera 52 entre Calles 50 y 51,CARRERA MEDELLÍN,8647145/3007845560/8647145,,,facebook.com/bibliotecamunicipalabejorral,ABIERTA,"(5.7916768°,-75.4282028°)"
5088000,ANTIOQUIA,BELLO,BELLO,ESTATAL,MUNICIPAL,BIBLIOTECA COMUNAL EL CAIRO,CALLE 63 # 54-16,El Cairo,2758249/3006899691/,,,http://www.bello.gov.co/,ABIERTA,"(6.3428350°,-75.5603030°)"
73770000,TOLIMA,SUAREZ,SUÁREZ,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL DE SUÁREZ,CARRERA 4 CON CALLE 3 ESQUINA,La Plazuela,2883188 /3213895146/,,,http://www.suarez-tolima.gov.co,ABIERTA,"(4.0476000°,-74.8316400°)"
54405000,NORTE DE SANTANDER,LOS PATIOS,LOS PATIOS,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL JOSE IGNACIO RANGEL,AVENIDA 11 N° 17A 55,VIDELSO,5804498 /5807073/3112647330/5804498,,,,ABIERTA,"(7.8208616°,-72.5164845°)"
25260000,CUNDINAMARCA,EL ROSAL,EL ROSAL,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL DE EL ROSAL,CALLE 11 Nº 7-59,SAN CARLOS,8240078/8240444/3203183236/,,,http://elrosal-cundinamarca.gov.co/index.shtml?apc,ABIERTA,"(4.8538462°,-74.2623239°)"
68773000,SANTANDER,SUCRE,SUCRE,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA GONZALO SANCHEZ,Biblioteca Pública Gonzalo Sánchez,Sector Bello Oriente,3185867536/3185867536/,,,www.sucre-santander.gov.co,ABIERTA,"(5.9214930°,-73.7965090°)"
54206000,NORTE DE SANTANDER,CONVENCION,CONVENCIÓN,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL SESQUICENTENARIO,CARRERA 7 N°4-04,CENTRO,3208914701/3112123232/,,,www.convencion-nortedesantander.gov.co,ABIERTA,"(8.8331305°,-73.1999291°)"
86885000,PUTUMAYO,VILLAGARZON,VILLAGARZÓN,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA EL PUEBLO,CALLE 4 N° 3 - 11 - BARRIO FÁTIMA,BARRIO FÁTIMA,4284231/3204489879/4284231,,,www.villagarazon-putumayo.gov.co,ABIERTA,"(1.0317940°,-76.6156808°)"
17380001,CALDAS,LA DORADA,BUENAVISTA,ESTATAL,RURAL,BIBLIOTECA PÚBLICA DEL CORREGIMIENTO DE BUENAVISTA,CORREGIMIENTO DE BUENAVISTA,LA ALEGRIA,3117873892 3164632568/3164632568/8574717,,,http://www.ladorada-caldas.gov.co,ABIERTA,"(5.7580620°,-74.6755310°)"
13894000,BOLIVAR,ZAMBRANO,ZAMBRANO,ESTATAL,MUNICIPAL,"BIBLIOTECA PÚBLICA"" WALBERTO ORDOÑEZ HERNANDEZ""",CARRERA 12 Nº 8  26,AMPARO,3114191998/3114191998/3217863597,,,https://goo.gl/FawmUC,ABIERTA,"(9.7533750°,-74.8102320°)"
27800001,CHOCO,UNGUIA,BALBOA,ESTATAL,RURAL,BIBLIOTECA PÚBLICA MUNICIPAL DE BALBOA,CORREGIMIENTO DE BALBOA,BUENOS AIRES,/3235034367/,,,,ABIERTA,"(8.2826703°,-77.1405543°)"
15820000,BOYACA,TOPAGA,TÓPAGA,ESTATAL,MUNICIPAL,BIBLIOTECA PUBLICA MUNICIPAL DE TOPAGA,CALLE 6 CON CARRERA 3,CENTRO,/3229103343/,,,,ABIERTA,"(5.7693535°,-72.8312789°)"
5310000,ANTIOQUIA,GOMEZ PLATA,GÓMEZ PLATA,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA GERARDO MOLINA ,CALLE  50 N° 48-33   ,EL CENTRO,8627778 /3013280025/8627778,,,,ABIERTA,"(6.6814660°,-75.2192150°)"
18756000,CAQUETA,SOLANO,SOLANO,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL DE SOLANO,CARRERA 4 N°  8-76,CONCENTRACIÓN,3118336211/3118336211/,,,,ABIERTA,"(0.7000600°,-75.2531800°)"
5690000,ANTIOQUIA,SANTO DOMINGO,SANTO DOMINGO,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA TOMAS CARRASQUILLA,CARRERA 15 N° 14-10 CALLE URIBE,CALLE REAL, 8621069/3206736462  /8621036,116,,,ABIERTA,"(6.4713335°,-75.1642469°)"
8558000,ATLANTICO,POLONUEVO,POLONUEVO,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL JOSE VICENTE MENDOZA MENDOZA,CARRERA 9 Nº 5-48,CENTRO,/3003285284/,,,,ABIERTA,"(10.7774710°,-74.8531620°)"
19300000,CAUCA,GUACHENE,GUACHENÉ,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL DE GUACHENE,CARRERA 4A CALLE 6A ESQUINA,JORGE ELIECER GAITÁN,8259101/ 06 /3502702256/,,,http://guachene-cauca.gov.co,ABIERTA,"(3.1324170°,-76.3921880°)"
19473000,CAUCA,MORALES,MORALES,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL DEL MUNICIPIO DE MORALES,Carrera 2a  Vía principal Coliseo Deportivo,BARRIO MODELO,3154034083/3185212678/,,,www.morales-cauca.gov.co,ABIERTA,"(2.7602800°,-76.6339000°)"
19821000,CAUCA,TORIBIO,TORIBIO,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL DE TORIBIO,PLAZA PRINCIPAL,CENTRO,/3127212081/,,,www.toribio-cauca.gov.co,ABIERTA,"(2.9544090°,-76.2682590°)"
5347000,ANTIOQUIA,HELICONIA,HELICONIA,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA LUÍS FERNANDO SOLÓRZANO SANCHEZ,CALLE 22 N° 20A-31  ,CALLE NAPOLES ,8549695 / 8549316/8549635    /3127328211 /,,,http://www.heliconia-antioquia.gov.co,ABIERTA,"(6.2073000°,-75.7343000°)"
52381000,NARIÑO,LA FLORIDA,LA FLORIDA,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL BLANCA INES SANTACRUZ,Carrera 3 entre calle 1 y 2,El Bosque,3103941594/3103700019/,,,https://goo.gl/ZDmAor,ABIERTA,"(1.4059181°,-77.3898330°)"
5440000,ANTIOQUIA,MARINILLA,MARINILLA,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA JOSE DUQUE GOMEZ,CASA DE LA CULTURA CARRERA 29 N° 30-20,PLAZA PRINCIPAL,5486020  /3147936558/,,5486020,,ABIERTA,"(6.1729242°,-75.3349985°)"
15673000,BOYACA,SAN MATEO,SAN MATEO,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL DE SAN MATEO,CARRERA 4 CON CALL 5,SANTANDER,/3208628766/,,,,ABIERTA,"(6.4024030°,-72.5557070°)"
85001000,CASANARE,YOPAL,YOPAL,ESTATAL,RURAL,BIBLIOTECA PÚBLICA DEL CORREGIMIENTO EL CHARTE,VEREDA CHARTE KM 15 VIA YOPAL-AGUAZUL,CHARTE CENTRO,"3115422322/3132630432
/",,,,ABIERTA,"(5.3029720°,-72.4185280°)"
54313000,NORTE DE SANTANDER,GRAMALOTE,GRAMALOTE,ESTATAL,MUNICIPAL,GONZALO CANAL RAMIREZ,"CENTRO DE SERVICIOS COMUNITARIOS ANDRES ENTRENA PARRA VEREDA VALDERRAMA
",CENTRO DE SERVICIOS COMUNITARIOS,3102461191/3112936423/,,,,ABIERTA,"(7.8877860°,-72.7967950°)"
73001000,TOLIMA,IBAGUE,IBAGUÉ,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA OVIEDO,MANZANA E CASA 7 BARRIO OVIEDO,OVIEDO,3138728036/3138728036/,,,https://www.facebook.com/bibliotecapublicaoviedo/p,ABIERTA,"(4.4387636°,-75.1887900°)"
76001000,VALLE DEL CAUCA,CALI,SANTIAGO DE CALI,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL CENTRAL DIDACTICA LADERA ,CALLE 2b 2 oeste N° 90-27,ALTO NAPOLES,5542949/3168728331/,27502,,,ABIERTA,"(3.3942354°,-76.5513147°)"
25295000,CUNDINAMARCA,GACHANCIPA,GACHANCIPÁ,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA DEL MUNICIPIO DE GACHANCIPA,CALLE  5 N° 2-17,CENTRO,8578146/3017233685/,,8578231,http://www.gachancipa-cundinamarca.gov.co/index.sh,ABIERTA,"(4.9920741°,-73.8704681°)"
